,created_at,full_text,party,screen_name
2535,Thu Dec 06 18:16:46 +0000 2018,Visited @RescueOutreach today to distribute meals to community members &amp; raise awareness during the holidays about homelessness &amp; hunger. I'll keep working to address the root causes of homelessness because no American should have to live on the streets or in a shelter. #Sanford https://t.co/lWDcaNCs3L,democrats,RepStephMurphy
2536,Thu Dec 06 17:45:25 +0000 2018,Honored to be elected Chair of #FutureForum. Our group of young leaders in Congress will amplify the voices of younger Americans and provide them with a platform to shape the future of our nation. Grateful to @RepSwalwell for building Future Forum from the ground up. https://t.co/VlmqrStSNB,democrats,RepStephMurphy
2537,Wed Dec 05 00:03:46 +0000 2018,"Stopped by Senate to visit w/my colleague, friend &amp; mentor @SenBillNelson. Florida is better because of his many years of public service, his pragmatism &amp; his passion for the people of Florida. Thanks for your faith in us, Senator. You will be deeply missed in Congress! #FlaPol https://t.co/K5aq2sgU42",democrats,RepStephMurphy
2538,Mon Dec 03 01:19:15 +0000 2018,Happy first night of #Hanukkah to the Jewish community in central Florida and around the world. Wishing you joy as you gather with family and friends to celebrate the Festival of Lights. https://t.co/IWv0gLQkO0,democrats,RepStephMurphy
2539,Sun Dec 02 01:04:17 +0000 2018,"Although I wasn’t in Florida tonight, my heart was in Spectrum Stadium. Inspiring win by @UCF_Football to keep our undefeated streak alive, claiming back-to-back conference championships and again securing a spot in a New Year’s bowl. What a team &amp; a university! #ChargeOn #FL07",democrats,RepStephMurphy
2540,Sat Dec 01 21:24:26 +0000 2018,"Grateful to the Reagan National Defense Forum for inviting me to speak on this distinguished panel about encouraging young people to enter public service. There are many ways to serve our country, and we must think creatively about how to recruit and retain the top talent. #RNDF https://t.co/WlXY09WQEj",democrats,RepStephMurphy
2541,Sat Dec 01 14:34:27 +0000 2018,"George H.W. Bush was the epitome of a statesman—WW2 pilot, ambassador, CIA director, VP, and the 41st President. He was beloved by his family, exuded grace and integrity, and will be deeply missed by the nation he served so well. RIP, Mr. President. https://t.co/a16Xi35bSD",democrats,RepStephMurphy
2542,Fri Nov 30 16:27:08 +0000 2018,"Congrats to my friend @RepDerekKilmer on his election as @HouseNewDems Chair! Congrats to our new Vice-Chairs as well: @RepTerriSewell, @RepScottPeters, @RepAnnieKuster &amp; @RepDelBene. Such a solid slate of strong leaders to help pass pro-economic growth &amp; pro-innovation policies!",democrats,RepStephMurphy
2543,Wed Nov 28 20:47:03 +0000 2018,"Congrats to my good friend, @WhipHoyer - our new Majority Leader! He has supported me since day one &amp; it was my honor to second his nomination. He is a fighter for middle-class families and will be a strong, inclusive leader for our caucus &amp; in Congress. Thank you for all you do! https://t.co/NKwiv4405F",democrats,RepStephMurphy
2544,Wed Nov 28 19:18:19 +0000 2018,"As the 1st woman Speaker, @NancyPelosi has proven herself a force to be reckoned with &amp; willing to listen to the diverse voices that make our Caucus great. She's earned my vote for Speaker. No matter who has the gavel or who's in the White House, I will always put #FL07 first. 2/",democrats,RepStephMurphy
2545,Wed Nov 28 19:18:19 +0000 2018,"Earlier this year, I joined the #ProblemSolvers Caucus in proposing a set of rules changes to make the House more transparent, bipartisan, and responsive to the American people. Today, we reached an agreement with @NancyPelosi on many of these rules changes. 1/",democrats,RepStephMurphy
2546,Wed Nov 28 17:01:04 +0000 2018,RT @orlandosentinel: Stephanie Murphy chosen to lead moderate Democratic 'Blue Dogs' https://t.co/KHJUN8oRRn https://t.co/jlqCRzaySs,democrats,RepStephMurphy
2547,Wed Nov 28 02:39:35 +0000 2018,"RT @WhipHoyer: I congratulate the incoming leadership of @HouseBlueDogs, including my friends Co-Chair for Administration @RepStephMurphy,…",democrats,RepStephMurphy
2548,Wed Nov 28 01:41:05 +0000 2018,"RT @HouseBlueDogs: NEWS: We've inducted 7 members-elect to @HouseBlueDogs who are dedicated to fiscally responsibility, a strong national d…",democrats,RepStephMurphy
2549,Tue Nov 27 23:53:48 +0000 2018,"Humbled my colleagues on @HouseBlueDogs unanimously elected me to lead our 24-member coalition. I’m excited to co-chair this group of principled, pragmatic Democrats as we work in a bipartisan way to put our fiscal house in order and keep our nation safe. https://t.co/n8BL2zBCvj",democrats,RepStephMurphy
2550,Tue Nov 27 22:26:23 +0000 2018,"I was honored to speak about U.S. trade policy this morning at an event hosted by @SPGlobal. Trade affects quality of life at home and our relationships abroad, so we need to ensure our policy is carefully-calibrated and strategic. #FlaPol https://t.co/wXKXIr9uFe",democrats,RepStephMurphy
2551,Tue Nov 27 16:44:24 +0000 2018,"I led a bipartisan delegation to the @iitsec conference in #Orlando, which shows the cutting-edge work the modeling, simulation &amp; training community is doing to confront defense &amp; domestic challenges. Orlando is the world leader in this field, and I’ll keep working to support it. https://t.co/GJ9FWiCPvD",democrats,RepStephMurphy
2552,Mon Nov 26 19:03:22 +0000 2018,"Signing up for health coverage is more affordable than you might think. #GetCovered today by visiting https://t.co/v5smMMDuTb.

Need personalized help? No problem! Just call 1-800-318-2596 or visit https://t.co/qPVqBqUedE to find free in-person assistance near you. #FL07 https://t.co/f68byuLKPh",democrats,RepStephMurphy
2553,Sat Nov 24 20:22:59 +0000 2018,"This #SmallBusinessSaturday, I encourage you to support #FL07’s great local businesses. Small businesses are the backbone of our economy &amp; create 2 out of every 3 new jobs. I stopped by The Heavy for fresh flowers and All Fired Up to make Christmas presents with my little ones. https://t.co/VdaE3yldk2",democrats,RepStephMurphy
2554,Sat Nov 24 16:03:05 +0000 2018,"In 2014, Congress enacted a law authorizing a federally-sponsored vote in #PuertoRico on its status. I hope PR holds a simple yes-or-no vote on whether it wants to be a state, and I hope voters reaffirm they support statehood. U.S. citizens in PR deserve true equality. #FL07",democrats,RepStephMurphy
2555,Sat Nov 24 01:15:00 +0000 2018,"The thoughts of Knight Nation, and of all college football fans, are with QB McKenzie Milton—team leader &amp; class act. Wishing him a full recovery. Congrats to @UCF_Football on the win over USF &amp; undefeated regular season. Let's win AAC championship &amp; bowl game for #10. #ChargeOn",democrats,RepStephMurphy
2556,Fri Nov 23 22:04:07 +0000 2018,"BREAKING NEWS-&gt; Even @POTUS’ own Admin finds that climate change poses a dire threat to our way of life, especially in Florida, which is on the front lines. We must act now. I’ll fight to enact a bold &amp; effective bill into law next Congress. https://t.co/4fiNpoetb6 #FL07 #FlaPol",democrats,RepStephMurphy
2557,Fri Nov 23 19:25:12 +0000 2018,"In a new divided Congress, we have two paths: partisan gridlock or bipartisan consensus. The #ProblemSolvers Caucus last year proposed the #BreakTheGridlock rules reform package &amp; will continue to push for changes. It’s not about a particular person; it’s about fixing a process.",democrats,RepStephMurphy
2558,Thu Nov 22 16:43:13 +0000 2018,"On this #ThanksgivingDay, I'm so very grateful for my wonderful family and for the opportunity to serve you in Congress. I'm especially thankful to our men and women in uniform, our veterans, and our military families for their sacrifice in service to this great nation. #FL07",democrats,RepStephMurphy
2559,Tue Nov 20 19:01:14 +0000 2018,"As someone who counseled startups in the private sector, I've seen the ingenuity, determination, and courage of our nation's entrepreneurs. Central FL is home to so many of these job creators. I'm proud to work in Congress so more of our innovators can succeed. #EntrepreneursDay https://t.co/WVivY5OCcA",democrats,RepStephMurphy
2560,Tue Nov 20 16:35:56 +0000 2018,"Too many transgender Americans live in fear of violence simply because of who they are. On #TransDayOfRemembrance, we honor the memory of those we’ve lost to anti-trans hate and recommit to keep fighting for true equality for all. https://t.co/8oVRsYOG6C",democrats,RepStephMurphy
2561,Mon Nov 19 20:47:52 +0000 2018,"Need healthcare coverage? Visit https://t.co/v5smMMDuTb by Dec. 15 to find an affordable plan for you and your family. 

Already have coverage? You can also compare options for 2019 to make sure you're getting the plan that works best for you. #GetCovered https://t.co/Qjjgn3vYQE",democrats,RepStephMurphy
2562,Sun Nov 18 04:36:45 +0000 2018,"Dominant performance by @UCF_Football on the national stage in front of 47k fans. 23 victories in a row. Keep winning games and respect, gentlemen. Bring on USF!  #ChargeOn",democrats,RepStephMurphy
2563,Sat Nov 17 14:38:28 +0000 2018,"I love how sports, especially team sports, can bring a community together. @UCF_Football v. Cincinnati tonight. ESPN @CollegeGameDay crew in #Orlando for the big game. Let’s get after it, Knights! #ChargeOn",democrats,RepStephMurphy
2564,Fri Nov 16 18:58:07 +0000 2018,"Please contact my office if you're a veteran in #FL07 unable to access the benefits you've earned due to recent VA technical issues. It's unacceptable that any veteran should struggle because of the VA's shortcomings.
 
For help: Call 888-205-5421 or visit https://t.co/zY1bzWbRwq https://t.co/thZW3wcc7k",democrats,RepStephMurphy
2565,Fri Nov 16 15:36:22 +0000 2018,"Skilled and caring teachers are a national treasure. They have the ability to transform lives. I congratulate our @SCPSInfo Teacher-of-the-Year finalists!

- Sarah Hall of @longwoodes 
- Morgan Frank of @MarkhamWoodsMS
- Katherine Jucker of @lakebrantley",democrats,RepStephMurphy
2566,Thu Nov 15 17:15:20 +0000 2018,"RT @congressoftom: In honor of Veterans Day, we thank @RepStephMurphy and @RepJackBergman for their commitment to veterans through the BATT…",democrats,RepStephMurphy
2567,Wed Nov 14 18:51:15 +0000 2018,Congratulations @MCO! https://t.co/5JnkssgbSw,democrats,RepStephMurphy
2568,Mon Nov 12 21:06:19 +0000 2018,"In honor of #VeteransDay2018, I wanted to share an op-ed I wrote last year for ⁦@MilitaryTimes⁩ about the importance of listening to veterans talk about their military experiences, whether they were positive or painful, thrilling or traumatic. #FL07  https://t.co/hH7Ae2nfO1",democrats,RepStephMurphy
2569,Mon Nov 12 18:51:26 +0000 2018,"Terrific ⁦@60Minutes⁩ feature on ⁦@UCF⁩ grads Shaquem and Shaquill Griffin—two young men who don’t know the meaning of the word “quit.”  Whatever the odds or obstacles, they #ChargeOn. #ucf #FL07 https://t.co/p76OS4gyBW",democrats,RepStephMurphy
2570,Sun Nov 11 16:02:56 +0000 2018,"(2/2) As a House Armed Services Committee member, I’m also proudly representing the U.S. in bipartisan delegation meetings with French officials &amp; private sector leaders to discuss a wide variety of public policy issues, such as energy, trade, terrorism &amp; foreign policy. #FL07",democrats,RepStephMurphy
2571,Sun Nov 11 16:02:55 +0000 2018,"To commemorate 100 years since the end of WWI and to honor all U.S. veterans on #VeteransDay2018, I laid a wreath at the gravesite of Florida native First Lieutenant Louis Alexander Torres, U.S. Army, in Suresnes, France. Thank you to all who serve and have served. (1/2) #FL07 https://t.co/OIdH06e02Y",democrats,RepStephMurphy
2572,Sat Nov 10 20:13:00 +0000 2018,"Nothing but respect for @NavyFB and the other service academies, but today is another solid win for @UCF_Football. Our Knights move to 9-0 and 22 wins in a row!  #ChargeOn #UCF",democrats,RepStephMurphy
2573,Sat Nov 10 15:14:42 +0000 2018,"Happy 243rd Birthday, @USMC! To all Marines at home and abroad, including the two Marines on my congressional staff, thank you for your service and enjoy your day. Semper Fi. #MarineCorpsBirthday https://t.co/0kz65WueWJ",democrats,RepStephMurphy
2574,Fri Nov 09 19:22:46 +0000 2018,"Congrats to Quality Concrete Design of Florida, an Orlando company that received @USDOL’s HIRE Vets Medallion Award for its great work hiring veterans. If you’re a veteran-friendly business and want to apply for recognition, visit https://t.co/2joSLv3UdF. #FL07 #FlaPol https://t.co/a6a5P5KxFz",democrats,RepStephMurphy
2575,Fri Nov 09 14:30:18 +0000 2018,"It was great to speak last week at the groundbreaking for Florida Hospital’s new Emergency Department in #Oviedo. Central Florida is home to world-class hospitals &amp; doctors. It’s one of the main reasons this is such a special place to live, work, and raise a family. #FL07 #FlaPol https://t.co/tZFHVVy5NJ",democrats,RepStephMurphy
2576,Thu Nov 08 15:25:04 +0000 2018,"My heart breaks for the families and survivors affected by yet another mass shooting in America, including the tragic loss of a law enforcement officer. We must come together as a nation and put an end to gun violence because too many Americans are dying. #ThousandOaksShooting",democrats,RepStephMurphy
2577,Mon Nov 05 16:16:09 +0000 2018,"Honored to attend the change of command ceremony this week at Naval Support Activity Orlando. Congrats to CAPT Erik Etz on his retirement &amp; to CAPT Timothy Hill on taking command. I’ll continue working to strengthen modeling, simulation, &amp; training in central Fla. #FL07 #FlaPol https://t.co/bytnsIaURC",democrats,RepStephMurphy
2578,Sun Nov 04 01:48:48 +0000 2018,"Pleased to stop by the 40th anniversary celebration of @GLBTOrlando and grateful for everything they do to make our community better, stronger, and more inclusive for all. Congratulations! Great seeing my friend @RepDarrenSoto there too! #anightat54 🎉 🏳️‍🌈 🍾 https://t.co/h64ZQ23phc",democrats,RepStephMurphy
2579,Fri Nov 02 20:53:38 +0000 2018,@NWSMelbourne Be prepared! Follow these precautions should a tornado warning be issued for your community: https://t.co/A1pBylofLB,democrats,RepStephMurphy
2580,Fri Nov 02 20:51:22 +0000 2018,"ALERT! --&gt; There is a line of strong storms approaching Orange and Seminole Counties, some of which have tornado warnings. Please stay weather aware, watch local news and follow @NWSMelbourne, and be prepared to seek shelter should a warning be issued for your community. #FL07 https://t.co/qWtrZ7L5V5",democrats,RepStephMurphy
2581,Fri Nov 02 03:54:52 +0000 2018,"Good win by @UCF_Football over a very tough Temple team at the Bounce House. That’s 21 victories in a row, which is truly remarkable.  Bring on the Navy Midshipmen!  #ChargeOn",democrats,RepStephMurphy
2582,Thu Nov 01 16:07:40 +0000 2018,RT @ucfcah: Thank you for supporting our veterans and stopping by the #CentralFLYellowRibbonProject @RepStephMurphy! @UCF_History https://t…,democrats,RepStephMurphy
2583,Thu Nov 01 15:02:28 +0000 2018,"Over 3M households are headed by Latinas, and 40% of those households live below the poverty line. Solutions for #LatinaEqualPay: raise the #minimumwage, pass Paycheck Fairness Act, strengthen workplace protections &amp; expand opportunities for high-paying careers. #FL07 #FlaPol",democrats,RepStephMurphy
2584,Thu Nov 01 14:15:22 +0000 2018,"🚨Open enrollment for 2019 Marketplace health plans is here!🚨 

Sign up for new coverage or update your existing plan. Go to https://t.co/POo8Lhlc3g or https://t.co/pQyrMrXXVw to determine eligibility &amp; see what your options are. You may even qualify for subsidies! #FL07 #FlaPol https://t.co/I2r6FHSZ7k",democrats,RepStephMurphy
2585,Wed Oct 31 15:11:06 +0000 2018,"I was deeply moved by last night’s ceremony at @OrlandoJCRC to honor the victims of the synagogue shooting in Pittsburgh. There is hate in our world. But there is also love and strength and community, and it was on full display last night. #FL07 #FlaPol https://t.co/HRRkQYuDh8",democrats,RepStephMurphy
2586,Tue Oct 30 17:04:48 +0000 2018,"The midterm election is one week from today, on Tues., Nov. 6. Whether it's by mail, early in-person voting, or on Election Day, you have many opportunities to vote. MORE INFORMATION ON VOTING HERE: https://t.co/VL9GkPHLbh -- or call the voter assistance hotline at 1.866.308.6739",democrats,RepStephMurphy
2587,Tue Oct 30 16:53:42 +0000 2018,"GRANT ANNOUNCEMENT --&gt; I'm proud to announce @HHSGov has awarded @OrangeCoFL $6.6 million to support @HeadStartgov centers in Orange County. Early childhood education is so important, and I'll keep working to strengthen it. MORE: https://t.co/mCNEeIcvN2 #FL07 #FlaPol #HeadStart",democrats,RepStephMurphy
2588,Mon Oct 29 14:22:27 +0000 2018,ICYMI: So honored to be included on the cover of @TIME featuring leaders and voices in America’s gun violence debate &amp; to work with @JRart on this project. I’ll never stop fighting to make our communities safer from gun violence. MORE: https://t.co/LO7IFVAT6I #FL07 #FlaPol,democrats,RepStephMurphy
2589,Sat Oct 27 16:41:26 +0000 2018,"My thoughts are w/those families affected by today’s very disturbing shooting at a synagogue in Pittsburgh, especially in the Jewish &amp; law enforcement communities. There is simply no place for this kind of hatred and violence in America. We must do more to keep our families safe.",democrats,RepStephMurphy
2590,Fri Oct 26 17:18:42 +0000 2018,Very much enjoyed visiting with @UCFSGA last night about the future of our country and taking questions from these @UCF leaders. I’m so proud to represent UCF and central Florida in Congress! #FL07 #FlaPol https://t.co/KVPsHqfrJr,democrats,RepStephMurphy
2591,Fri Oct 26 13:00:58 +0000 2018,So honored to be included on the cover of this week’s @TIME featuring leaders and voices in America’s gun violence debate &amp; to work with @JRart on this project. I’ll never stop fighting to make our communities safer from gun violence. MORE: https://t.co/LO7IFVAT6I #FL07 #FlaPol https://t.co/QQNJZQXYMl,democrats,RepStephMurphy
2592,Wed Oct 24 16:29:23 +0000 2018,"As we learn more about the explosive devices being sent to political figures &amp; news outlets, I condemn these attacks in the strongest possible terms. My office is currently unaffected, and we'll continue to follow security protocols to ensure the safety of the public &amp; my staff.",democrats,RepStephMurphy
2593,Tue Oct 23 14:27:59 +0000 2018,"This morning, I stopped by the Downtown #Orlando Sunshine @Rotary Club Breakfast to answer their questions and talk about issues important to our community. Thank you to all Rotarians for your work changing lives in our community - and around the world. #FL07 #FlaPol https://t.co/0LAktzhabA",democrats,RepStephMurphy
2594,Sun Oct 21 02:38:00 +0000 2018,"Another stellar performance by @UCF_Football in win over ECU, extending our win streak to 20 games! Only five undefeated teams remain in the country, including our Knights. Hope you get to rest and recuperate during the bye week—and then let’s keep it going!  #ChargeOn",democrats,RepStephMurphy
2595,Sat Oct 20 15:38:35 +0000 2018,Thrilled to see ⁦@UCF_Football⁩ featured in the ⁦@nytimes⁩ and described as the best college team in our football-rich state. The players and coaches keep earning respect game after game. Good luck today against East Carolina! #ChargeOn #FL07  https://t.co/qyCAwAeZiF,democrats,RepStephMurphy
2596,Fri Oct 19 16:20:35 +0000 2018,What a great idea! So inspiring to see young people learning about issues important in our community. Engaged citizens are crucial to defending our democracy. https://t.co/xPZkAWa0CC,democrats,RepStephMurphy
2597,Thu Oct 18 23:48:48 +0000 2018,"It’s my pleasure to offer the keynote tonight at the Seminole Association of School Administrators Legislative Dinner in #Sanford. We owe our children the best possible education, and I thank our educators and administrators who work hard toward that goal every day. #FL07 #FlaPol https://t.co/lmebRUtQbv",democrats,RepStephMurphy
2598,Thu Oct 18 20:29:31 +0000 2018,"Thank you @OWSChamber for inviting me back to answer questions from your members on important issues. I’m a strong supporter of our small businesses, and I’m proud to have earned the @USChamber’s Spirit of Enterprise Award for my work fighting for small businesses. #FL07 #FlaPol https://t.co/2WsvH65XD3",democrats,RepStephMurphy
2599,Wed Oct 17 18:16:01 +0000 2018,It was an honor to help cut the ribbon on the #PuertoRico Government Integrated Services Center in #Orlando to help families from Puerto Rico who have moved to our area make an easier transition. Thank you @ricardorossello for your leadership in making this happen! #FL07 #FlaPol https://t.co/jm5cVFTG9C,democrats,RepStephMurphy
2600,Wed Oct 17 16:15:15 +0000 2018,"I am proud to stand on the right side of history and to have earned a 100 on the Human Rights Campaign’s Congressional Scorecard for my support of LGBTQ equality. As a member of the @LGBTEqCaucus, I will keep fighting for equality for all. #FL07 #FlaPol https://t.co/uOXvt0nNjF",democrats,RepStephMurphy
2601,Wed Oct 17 14:56:21 +0000 2018,So pleased to shadow Principal Sheila Burke at Azalea Park Elementary School in #Orlando today as part of National Principal Shadowing Week to thank her and other educators and education support professionals for all they do. We are grateful! @NAESP @NASSP #ThankAPrincipal #FL07 https://t.co/EsjoOPegvf,democrats,RepStephMurphy
2602,Tue Oct 16 00:28:25 +0000 2018,It was my honor to recognize @LymanHighSchool junior Advay Prasad tonight at his @boyscouts Eagle Scout Court in #Oviedo for obtaining his Eagle Badge of Rank. So proud of your achievements and your record of service. Congratulations! #FL07 #FlaPol https://t.co/oVICURM4b4,democrats,RepStephMurphy
2603,Mon Oct 15 14:49:43 +0000 2018,"This weekend, it was my honor to speak at the VFW Post 5405 in #WinterSprings to support @JrotcWshs’s efforts to march in Hawaii in the 77th anniversary parade honoring the events of Pearl Harbor. So proud of these young patriots! #FL07 #FlaPol https://t.co/RKBTthNvzA",democrats,RepStephMurphy
2604,Sun Oct 14 01:49:35 +0000 2018,"RT @USNavy: Today on our #243NavyBday, we celebrate the critical role the #USNavy has served in protecting and promoting American interests…",democrats,RepStephMurphy
2605,Sun Oct 14 00:49:15 +0000 2018,"I missed the game on TV today, but I heard it was a good one! Congrats @UCF_Football on overcoming adversity and winning an apparent thriller against a tough opponent. The magic continues!! #ChargeOn https://t.co/Qn5b09nE22",democrats,RepStephMurphy
2606,Sat Oct 13 18:50:05 +0000 2018,"It was my pleasure to take my colleague @RepCicilline, co-chair of the @LGBTEqCaucus, by the @GLBTOrlando in downtown #Orlando to highlight the great work they are doing in our community. They are a true treasure! #FL07 #FlaPol @OrlandoPride https://t.co/80eBSulw5p",democrats,RepStephMurphy
2607,Sat Oct 13 14:11:55 +0000 2018,"Our two states were hit hard by #HurricaneMichael. Together, @repjohnlewis &amp; I stopped by @feedhopenow yesterday to help put together disaster relief boxes for storm victims. Thank you to everyone who is helping with the recovery, especially our first responders &amp; linemen. #FL07 https://t.co/sKemMpTKAM",democrats,RepStephMurphy
2608,Fri Oct 12 22:12:34 +0000 2018,"RT @feedhopenow: “There are a lot of families suffering right now,” said @RepStephMurphy at the food bank on Friday. “This is the kind of w…",democrats,RepStephMurphy
2609,Thu Oct 11 17:24:18 +0000 2018,"On #NationalComingOutDay, I am in awe over the courage it took for many LGBTQ people to come out and share their truth. To those who have yet to come out or can’t: please know you are loved and millions of us - LGBTQ &amp; allies alike - are fighting for you &amp; for equality for all.",democrats,RepStephMurphy
2610,Thu Oct 11 16:31:24 +0000 2018,"BREAKING NEWS --&gt; 67 million Americans, including about 135,000 right here in #FL07, will get a 2.8% increase in their monthly Social Security and SSI benefits in 2019. I will always work to protect the promise of #SocialSecurity. MORE: https://t.co/vhFHBw0uti #FL07",democrats,RepStephMurphy
2611,Wed Oct 10 22:16:44 +0000 2018,"UPDATE: @SenBillNelson, @senmarcorubio, and I - and many fellow members of our delegation - sent letter to @POTUS expressing our full support for Florida's request for a major disaster declaration for #HurricaneMichael &amp; asked for prompt approval. LETTER: https://t.co/YFhw9IFCdA",democrats,RepStephMurphy
2612,Wed Oct 10 16:47:23 +0000 2018,"As #HurricaneMichael makes landfall, my thoughts and prayers - and those of all Floridians - are with the people and families in the path of this destructive storm.",democrats,RepStephMurphy
2613,Tue Oct 09 16:45:40 +0000 2018,Today I joined many of my fellow members of the Florida delegation urging @POTUS to offer his “full support” for Florida’s emergency declaration request ahead of #HurricaneMichael. MORE:  https://t.co/xZg7qeehMi #FL07,democrats,RepStephMurphy
2614,Tue Oct 09 15:06:35 +0000 2018,"I'm so honored our office was able to help this veteran get the benefits he had earned. If you or someone you know is having problems with the @DeptVetAffairs, please call my office at 1-888-205-5421 to see if we can help. https://t.co/SezI5RsnV8 #FL07 #FlaPol",democrats,RepStephMurphy
2615,Tue Oct 09 14:41:03 +0000 2018,"I just completed a briefing with @fema officials on #HurricaneMichael. While the panhandle and Big Bend regions will face the brunt, central Floridians should continue to monitor the storm closely on local news. All of Florida stands with those in the path ready to help.",democrats,RepStephMurphy
2616,Mon Oct 08 15:04:19 +0000 2018,RT @NHC_Atlantic: NHC Director Ken Graham will provide a Facebook Live broadcast at 11:40 a.m. EDT (10:40 a.m. CDT) regarding Hurricane #Mi…,democrats,RepStephMurphy
2617,Mon Oct 08 15:01:31 +0000 2018,"As #HurricaneMichael approaches Florida, I encourage everyone in central Florida to monitor the storm closely. Now is a good time to make sure your family is ready for any potential impacts. Get storm updates from @NHC_Atlantic and storm readiness tips at https://t.co/G36OXesA8S.",democrats,RepStephMurphy
2618,Sun Oct 07 02:37:16 +0000 2018,"Dominant performance by offense, defense, and special teams in @UCF_Football victory over SMU at the Bounce House tonight. Stay hungry and humble, gentlemen. Graceland, here we come!  #ChargeOn #WalkingInMemphis",democrats,RepStephMurphy
2619,Thu Oct 04 19:58:30 +0000 2018,"THIS JUST IN -&gt; Orange County, Seminole County, and @citybeautiful to get $20M from @HUDgov to expand the supply of affordable housing, revitalize communities, reduce homelessness, and help individuals with HIV/AIDS find suitable homes. MORE:  https://t.co/nz193E3dVr #FlaPol",democrats,RepStephMurphy
2620,Thu Oct 04 16:24:18 +0000 2018,"@amyewalter Hey back, adorable dog belonging to @amyewalter. Perhaps a play date with @CarmelaTheDog after Nov. 6?",democrats,RepStephMurphy
2621,Thu Oct 04 14:51:24 +0000 2018,@amyewalter Hey Amy! Carmela is a mini goldendoodle who loves bipartisan cooperation and squirrels. Hope you’ll follow her on Instagram at @chiefmoraleofficer. Promise you won’t regret it!,democrats,RepStephMurphy
2622,Wed Oct 03 22:57:30 +0000 2018,Thank you for visiting! And thank you @CarmelaTheDog for manning the fort while I’m in central Florida...or should I say “dogging” the fort? Hello? 🎤 is this thing on? https://t.co/eRkmOMhlsH,democrats,RepStephMurphy
2623,Wed Oct 03 17:19:04 +0000 2018,"RT @DHSgov: Happening TODAY @ 2:18 PM EDT

Phones will display this national test using the header “Presidential Alert.” These nationwide a…",democrats,RepStephMurphy
2624,Wed Oct 03 17:18:45 +0000 2018,"RT @DHSgov: On October 3, 2018 at appx 2:20 EDT @FEMA will issue a Nationwide test  of the Emergency Alert System and Wireless Emergency Al…",democrats,RepStephMurphy
2625,Wed Oct 03 00:19:23 +0000 2018,My thoughts are with @JasonKander and his family tonight. It's a courageous act to publicly share his struggles with PTSD and depression as a result of his military service. I hope more veterans who struggle come forward &amp; get the support they have earned. https://t.co/NqzckfkoAT,democrats,RepStephMurphy
2626,Tue Oct 02 23:13:10 +0000 2018,A very Happy 5th Anniversary to the @MActionProject! Thanks for all you do to foster bipartisanship on issues important to millennials. I'm proud to serve as co-vice chair of bipartisan #FutureCaucus in Congress with @RepGallagher (whose sock game is always on point). #MAP5Years https://t.co/ebCYHpcFWy,democrats,RepStephMurphy
2627,Mon Oct 01 22:42:39 +0000 2018,"...I’m optimistic about the future. But it won’t be easy. I’ll keep working in Congress to build bipartisan support to treat gun violence like the epidemic it is. We must work together, and we must act like our lives - and our children’s lives - depend on it. Because they do.",democrats,RepStephMurphy
2628,Mon Oct 01 22:42:39 +0000 2018,"...I refuse to accept these mass shootings - and the daily drumbeat of gun violence in our communities - as the new normal. From Pulse to Parkland to Las Vegas, I’m continually inspired by the survivors and victims of these tragedies, their stories, and their advocacy...",democrats,RepStephMurphy
2629,Mon Oct 01 22:42:38 +0000 2018,"...We don’t have all the answers, but we do have some, and some is a start. What this Congress lacks, however, is the courage to stand up to the corporate gun lobby and pass even incremental, popular reforms. It’s shameful. We deserve better. Our children deserve better...",democrats,RepStephMurphy
2630,Mon Oct 01 22:42:37 +0000 2018,"...We must do more than simply pay lip service to mental health; we need to strengthen it and better fund it. Weapons should be harder to get, not easier. Assault weapons that can take down hundreds in a manner of minutes belong on battlefields, not on our streets...",democrats,RepStephMurphy
2631,Mon Oct 01 22:42:37 +0000 2018,"...After each of these tragedies, we looked for a single deficiency to “solve” this problem because it was easier than identifying the real problem: we have a systemic gun violence problem in this country. We need more than patchwork fixes; we need comprehensive reform...",democrats,RepStephMurphy
2632,Mon Oct 01 22:42:36 +0000 2018,"One year ago today, hundreds of individuals &amp; families had their lives taken or forever changed in the #LasVegasShooting. My thoughts are with them today. Since then, in Florida alone, we’ve had mass shootings in Parkland, Jacksonville, and before that, Pulse. Enough is enough...",democrats,RepStephMurphy
2633,Mon Oct 01 19:29:27 +0000 2018,"So pleased I was able to help the Jewish Federation of Greater Orlando obtain a $130,000 federal grant to bolster its security so that families in our community can safely enjoy all the activities JFGO has to offer. #FL07 #FlaPol #Orlando  https://t.co/hXg837QNRE",democrats,RepStephMurphy
2634,Sat Sep 29 22:52:20 +0000 2018,"Talent + teamwork = another  convincing win by 13th-ranked @UCF_Football, this time over ACC foe Pitt. Hope it’s enough to move us into the top 10. Bring on SMU!  #ChargeOn.",democrats,RepStephMurphy
2635,Fri Sep 28 17:50:01 +0000 2018,BREAKING-&gt;The House just passed my provision to create new federal grants that will help Florida &amp; other states develop policies and procedures so drug-dependent babies receive proper care at the hospital and at home after discharge.  MORE: https://t.co/MSrxXMedAV #FL07 #FlaPol,democrats,RepStephMurphy
2636,Wed Sep 26 21:44:42 +0000 2018,BREAKING -&gt; The House just approved a bill with my provision strongly funding the @NationalGuard counter-drug program. @FLGuard uses these funds to get drugs off our streets and reduce drug-related violence. President likely to sign. MORE: https://t.co/hH9x5ldgku #FL07 #FlaPol,democrats,RepStephMurphy
